percentile,interpolated_income,age_range,gender,selected_income_bracket
2,0.0,Totalt 20-64 år,Män,False
3,0.0,Totalt 20-64 år,Män,False
4,0.0,Totalt 20-64 år,Män,False
5,0.0,Totalt 20-64 år,Män,False
6,0.06797732637388205,Totalt 20-64 år,Män,False
7,0.3138337378237307,Totalt 20-64 år,Män,False
8,0.5596901492735793,Totalt 20-64 år,Män,False
9,0.8055465607234279,Totalt 20-64 år,Män,False
10,4.178875706748046,Totalt 20-64 år,Män,False
11,19.3831905676013,Totalt 20-64 år,Män,False
12,34.587505428454556,Totalt 20-64 år,Män,False
13,49.79182028930781,Totalt 20-64 år,Män,False
14,60.049822946663554,Totalt 20-64 år,Män,False
15,70.23915978891385,Totalt 20-64 år,Män,False
16,80.42849663116415,Totalt 20-64 år,Män,False
17,90.61783347341444,Totalt 20-64 år,Män,False
18,100.93803991897713,Totalt 20-64 år,Män,False
19,112.77941282435168,Totalt 20-64 år,Män,False
20,124.62078572972625,Totalt 20-64 år,Män,False
21,136.46215863510082,Totalt 20-64 år,Män,False
22,148.30353154047538,Totalt 20-64 år,Män,False
23,158.5139353624941,Totalt 20-64 år,Män,False
24,168.45160249949603,Totalt 20-64 år,Män,False
25,178.389269636498,Totalt 20-64 år,Män,False
26,188.32693677349994,Totalt 20-64 år,Män,False
27,198.2646039105019,Totalt 20-64 år,Män,False
28,206.14353007488523,Totalt 20-64 år,Män,False
29,213.58687796924067,Totalt 20-64 år,Män,False
30,221.0302258635961,Totalt 20-64 år,Män,False
31,228.4735737579515,Totalt 20-64 år,Män,False
32,235.91692165230694,Totalt 20-64 år,Män,False
33,243.36026954666235,Totalt 20-64 år,Män,False
34,250.54054182139458,Totalt 20-64 år,Män,False
35,255.5472037263338,Totalt 20-64 år,Män,False
36,260.553865631273,Totalt 20-64 år,Män,False
37,265.56052753621225,Totalt 20-64 år,Män,False
38,270.56718944115147,Totalt 20-64 år,Män,False
39,275.5738513460907,Totalt 20-64 år,Män,False
40,280.5805132510299,Totalt 20-64 år,Män,False
41,285.58717515596913,Totalt 20-64 år,Män,False
42,290.59383706090836,Totalt 20-64 år,Män,False
43,295.6004989658476,Totalt 20-64 år,Män,False
44,300.5170692050899,Totalt 20-64 år,Män,False
45,304.7808332516533,Totalt 20-64 år,Män,False
46,309.0445972982167,Totalt 20-64 år,Män,False
47,313.30836134478005,Totalt 20-64 år,Män,False
48,317.57212539134343,Totalt 20-64 år,Män,False
49,321.8358894379068,Totalt 20-64 år,Män,False
50,326.0996534844702,Totalt 20-64 år,Män,False
51,330.36341753103363,Totalt 20-64 år,Män,False
52,334.627181577597,Totalt 20-64 år,Män,False
53,338.8909456241604,Totalt 20-64 år,Män,False
54,343.1547096707238,Totalt 20-64 år,Män,False
55,347.41847371728716,Totalt 20-64 år,Män,False
56,351.82875677708483,Totalt 20-64 år,Män,False
57,356.4638847973926,Totalt 20-64 år,Män,False
58,361.0990128177003,Totalt 20-64 år,Män,False
59,365.7341408380081,Totalt 20-64 år,Män,False
60,370.3692688583158,Totalt 20-64 år,Män,False
61,375.0043968786236,Totalt 20-64 år,Män,False
62,379.6395248989313,Totalt 20-64 år,Män,False
63,384.2746529192391,Totalt 20-64 år,Män,False
64,388.9097809395468,Totalt 20-64 år,Män,False
65,393.5449089598546,Totalt 20-64 år,Män,False
66,398.1800369801623,Totalt 20-64 år,Män,False
67,403.5740073207607,Totalt 20-64 år,Män,False
68,409.4585581284316,Totalt 20-64 år,Män,False
69,415.34310893610245,Totalt 20-64 år,Män,False
70,421.22765974377336,Totalt 20-64 år,Män,False
71,427.11221055144426,Totalt 20-64 år,Män,False
72,432.9967613591151,Totalt 20-64 år,Män,False
73,438.881312166786,Totalt 20-64 år,Män,False
74,444.7658629744569,Totalt 20-64 år,Män,False
75,450.8168522145827,Totalt 20-64 år,Män,False
76,458.2072373680844,Totalt 20-64 år,Män,False
77,465.5976225215862,Totalt 20-64 år,Män,False
78,472.98800767508794,Totalt 20-64 år,Män,False
79,480.3783928285897,Totalt 20-64 år,Män,False
80,487.7687779820915,Totalt 20-64 år,Män,False
81,495.1591631355932,Totalt 20-64 år,Män,False
82,503.8818338126322,Totalt 20-64 år,Män,False
83,515.1341199920878,Totalt 20-64 år,Män,False
84,526.3864061715433,Totalt 20-64 år,Män,False
85,537.6386923509989,Totalt 20-64 år,Män,False
86,548.8909785304544,Totalt 20-64 år,Män,False
87,563.852102359505,Totalt 20-64 år,Män,False
88,579.2187347401011,Totalt 20-64 år,Män,False
89,594.5853671206974,Totalt 20-64 år,Män,False
90,613.6192629244156,Totalt 20-64 år,Män,False
91,634.6484246146847,Totalt 20-64 år,Män,False
92,657.8740362431724,Totalt 20-64 år,Män,False
93,687.0386094295349,Totalt 20-64 år,Män,False
94,722.2535409614084,Totalt 20-64 år,Män,False
95,766.4014796102492,Totalt 20-64 år,Män,False
96,825.7849715334304,Totalt 20-64 år,Män,False
97,910.3808244415441,Totalt 20-64 år,Män,False
98,1047.5984590981177,Totalt 20-64 år,Män,False
99,1349.3816720257237,Totalt 20-64 år,Män,False
100,3000.0,Totalt 20-64 år,Män,False
0,0.0,Totalt 20-64 år,Samtliga,False
1,0.0,Totalt 20-64 år,Samtliga,False
2,0.0,Totalt 20-64 år,Samtliga,False
3,0.0,Totalt 20-64 år,Samtliga,False
4,0.0,Totalt 20-64 år,Samtliga,False
5,0.0,Totalt 20-64 år,Samtliga,False
6,0.10106930183862031,Totalt 20-64 år,Samtliga,False
7,0.3138475469757362,Totalt 20-64 år,Samtliga,False
8,0.526625792112852,Totalt 20-64 år,Samtliga,False
9,0.7394040372499678,Totalt 20-64 år,Samtliga,False
10,0.9521822823870837,Totalt 20-64 år,Samtliga,False
11,10.704420446777073,Totalt 20-64 år,Samtliga,False
12,23.221897104549363,Totalt 20-64 år,Samtliga,False
13,35.739373762321655,Totalt 20-64 år,Samtliga,False
14,48.25685042009395,Totalt 20-64 år,Samtliga,False
15,57.67202854882939,Totalt 20-64 år,Samtliga,False
16,66.58529409049079,Totalt 20-64 år,Samtliga,False
17,75.4985596321522,Totalt 20-64 år,Samtliga,False
18,84.41182517381361,Totalt 20-64 år,Samtliga,False
19,93.325090715475,Totalt 20-64 år,Samtliga,False
20,102.34661710660896,Totalt 20-64 år,Samtliga,False
21,111.69098368325443,Totalt 20-64 år,Samtliga,False
22,121.0353502598999,Totalt 20-64 år,Samtliga,False
23,130.37971683654538,Totalt 20-64 år,Samtliga,False
24,139.72408341319084,Totalt 20-64 år,Samtliga,False
25,149.06844998983632,Totalt 20-64 år,Samtliga,False
26,157.0203149148362,Totalt 20-64 år,Samtliga,False
27,164.81798832531865,Totalt 20-64 år,Samtliga,False
28,172.6156617358011,Totalt 20-64 år,Samtliga,False
29,180.41333514628354,Totalt 20-64 år,Samtliga,False
30,188.211008556766,Totalt 20-64 år,Samtliga,False
31,196.00868196724844,Totalt 20-64 år,Samtliga,False
32,202.84624661505782,Totalt 20-64 år,Samtliga,False
33,208.67704782709362,Totalt 20-64 år,Samtliga,False
34,214.5078490391294,Totalt 20-64 år,Samtliga,False
35,220.33865025116523,Totalt 20-64 år,Samtliga,False
36,226.16945146320103,Totalt 20-64 år,Samtliga,False
37,232.00025267523682,Totalt 20-64 år,Samtliga,False
38,237.83105388727262,Totalt 20-64 år,Samtliga,False
39,243.6618550993084,Totalt 20-64 år,Samtliga,False
40,249.4926563113442,Totalt 20-64 år,Samtliga,False
41,254.00238788664086,Totalt 20-64 år,Samtliga,False
42,258.3862170123489,Totalt 20-64 år,Samtliga,False
43,262.77004613805695,Totalt 20-64 år,Samtliga,False
44,267.153875263765,Totalt 20-64 år,Samtliga,False
45,271.53770438947305,Totalt 20-64 år,Samtliga,False
46,275.92153351518107,Totalt 20-64 år,Samtliga,False
47,280.30536264088914,Totalt 20-64 år,Samtliga,False
48,284.68919176659716,Totalt 20-64 år,Samtliga,False
49,289.0730208923052,Totalt 20-64 år,Samtliga,False
50,293.45685001801326,Totalt 20-64 år,Samtliga,False
51,297.8406791437213,Totalt 20-64 år,Samtliga,False
52,302.1670665367028,Totalt 20-64 år,Samtliga,False
53,306.43769548041183,Totalt 20-64 år,Samtliga,False
54,310.7083244241208,Totalt 20-64 år,Samtliga,False
55,314.97895336782983,Totalt 20-64 år,Samtliga,False
56,319.24958231153886,Totalt 20-64 år,Samtliga,False
57,323.5202112552479,Totalt 20-64 år,Samtliga,False
58,327.79084019895686,Totalt 20-64 år,Samtliga,False
59,332.0614691426659,Totalt 20-64 år,Samtliga,False
60,336.3320980863749,Totalt 20-64 år,Samtliga,False
61,340.6027270300839,Totalt 20-64 år,Samtliga,False
62,344.8733559737929,Totalt 20-64 år,Samtliga,False
63,349.14398491750194,Totalt 20-64 år,Samtliga,False
64,354.0896424439911,Totalt 20-64 år,Samtliga,False
65,359.20452397983064,Totalt 20-64 år,Samtliga,False
66,364.31940551567016,Totalt 20-64 år,Samtliga,False
67,369.4342870515096,Totalt 20-64 år,Samtliga,False
68,374.54916858734913,Totalt 20-64 år,Samtliga,False
69,379.6640501231886,Totalt 20-64 år,Samtliga,False
70,384.7789316590281,Totalt 20-64 år,Samtliga,False
71,389.89381319486756,Totalt 20-64 år,Samtliga,False
72,395.0086947307071,Totalt 20-64 år,Samtliga,False
73,400.1638184942732,Totalt 20-64 år,Samtliga,False
74,406.94434533007427,Totalt 20-64 år,Samtliga,False
75,413.7248721658753,Totalt 20-64 år,Samtliga,False
76,420.5053990016764,Totalt 20-64 år,Samtliga,False
77,427.2859258374774,Totalt 20-64 år,Samtliga,False
78,434.0664526732785,Totalt 20-64 år,Samtliga,False
79,440.8469795090795,Totalt 20-64 år,Samtliga,False
80,447.6275063448806,Totalt 20-64 år,Samtliga,False
81,455.78120374862596,Totalt 20-64 år,Samtliga,False
82,464.6739696498867,Totalt 20-64 år,Samtliga,False
83,473.56673555114753,Totalt 20-64 år,Samtliga,False
84,482.4595014524083,Totalt 20-64 år,Samtliga,False
85,491.3522673536691,Totalt 20-64 år,Samtliga,False
86,500.37873099795445,Totalt 20-64 år,Samtliga,False
87,514.1236657633328,Totalt 20-64 år,Samtliga,False
88,527.8686005287113,Totalt 20-64 år,Samtliga,False
89,541.6135352940897,Totalt 20-64 år,Samtliga,False
90,557.6565509290656,Totalt 20-64 år,Samtliga,False
91,577.2962600027126,Totalt 20-64 år,Samtliga,False
92,596.9359690763597,Totalt 20-64 år,Samtliga,False
93,623.3640121969871,Totalt 20-64 år,Samtliga,False
94,651.4738988251445,Totalt 20-64 år,Samtliga,False
95,690.4483090422167,Totalt 20-64 år,Samtliga,False
96,740.4042431298624,Totalt 20-64 år,Samtliga,False
97,811.2150277341365,Totalt 20-64 år,Samtliga,False
98,924.8935597869088,Totalt 20-64 år,Samtliga,False
99,1161.945222111128,Totalt 20-64 år,Samtliga,False
100,3000.0,Totalt 20-64 år,Samtliga,False
